Any,Codi municipi,Municipi,Comarca,Població,Autocompostatge,Matèria orgànica,Poda i jardineria,Paper i cartró,Vidre,Envasos lleugers,Residus voluminosos + fusta,RAEE,Ferralla,Olis vegetals,Tèxtil,Runes,Residus en Petites Quantitats (RPQ),Piles,Medicaments,Altres recollides selectives,Total Recollida Selectiva,R.S. / R.M. % total,Kg/hab/any recollida selectiva,Resta a Dipòsit,Resta a Incineració,Resta a Tractament Mecànic Biològic,Resta (sense desglossar),Suma Fracció Resta,F.R. / R.M. %,Generació Residus Municipal Totals,Kg / hab / dia,Kg / hab / any
2000,081141,Martorell,Baix Llobregat,17822,,127,22.58,403.64,203.09,98.87,15,,,,,,,2.61,0.84,656.53,1530.16,16.17,85.86,,,,7929.9,7929.9,83.83,9460.06,1.45,530.81
2000,081234,Molins de Rei,Baix Llobregat,18752,,1035.6,124.03,928.84,343.4,360.45,520.06,,,,,,,1.2,0.89,0,3314.47,35.59,176.75,,,,5999.69,5999.69,64.41,9314.16,1.36,496.7
2000,081477,Olesa de Montserrat,Baix Llobregat,15797,,0,0,38.02,137.9,0,0,,,,,,,0.47,0.75,0,177.14,2.33,11.21,,,,7428.71,7428.71,97.67,7605.85,1.32,481.47
2000,081574,Pallejà,Baix Llobregat,6846,,0,11.52,124,86.32,26.26,163.69,,,,,,,0.46,0.32,138.76,551.33,12.72,80.53,,,,3784,3784,87.28,4335.33,1.73,633.26
2000,089058,"Palma de Cervelló, la",Baix Llobregat,2317,,0,0,178.11,36.55,0,0,,,,,,,0.06,0.11,0,214.83,15.74,92.72,,,,1150.1,1150.1,84.26,1364.93,1.61,589.09
2000,081580,"Papiol, el",Baix Llobregat,3434,,124.5,31.87,54.35,61.62,2.85,2.9,,,,,,,0.53,0.16,171.35,450.13,28.22,131.08,,,,1145.16,1145.16,71.78,1595.29,1.27,464.56
2000,081691,"Prat de Llobregat, el",Baix Llobregat,63255,,0,228.11,1262.13,641.32,322.01,1081.39,,,,,,,5.99,2.99,2808.51,6352.44,21.07,100.43,,,,23801,23801,78.93,30153.44,1.31,476.7
2000,081960,Sant Andreu de la Barca,Baix Llobregat,18332,,0,27.51,233.92,158.57,46.31,4.74,,,,,,,1.42,0.87,456.14,929.47,10.95,50.7,,,,7560.08,7560.08,89.05,8489.55,1.27,463.1
2000,082009,Sant Boi de Llobregat,Baix Llobregat,78005,,211,106.49,996.12,694.38,293.74,1402.77,,,,,,,3.14,3.68,1358.25,5069.57,13.56,64.99,,,,32309,32309,86.44,37378.57,1.31,479.18
2000,082042,Sant Climent de Llobregat,Baix Llobregat,2476,,0,0,51,38,9,63.97,,,,,,,0,0.12,0,162.09,9.83,65.46,,,,1487,1487,90.17,1649.09,1.82,666.03
2000,082080,Sant Esteve Sesrovires,Baix Llobregat,4486,,0,15.2,143.72,67.92,0.73,37.99,,,,,,,0.29,0.21,126.87,392.93,13.54,87.59,,,,2510,2510,86.46,2902.93,1.77,647.11
2000,082114,Sant Feliu de Llobregat,Baix Llobregat,35797,,0,25.64,643.28,446.97,147.24,603.82,,,,,,,1.38,1.69,881.8,2751.82,16.55,76.87,,,,13879,13879,83.45,16630.82,1.27,464.59
2000,082172,Sant Joan Despí,Baix Llobregat,26805,,0,0,385,237,93,500.72,,,,,,,5.93,1.27,0,1222.91,9.51,45.62,,,,11638,11638,90.49,12860.91,1.31,479.8
2000,082212,Sant Just Desvern,Baix Llobregat,13306,,202.4,107.86,350,231.79,88.28,238.81,,,,,,,6.18,0.63,928.78,2154.73,29.08,161.94,,,,5256,5256,70.92,7410.73,1.53,556.95
2000,082634,Sant Vicenç dels Horts,Baix Llobregat,22621,,0,110.97,203,183.24,54.48,501.79,,,,,,,1.96,1.07,1140.49,2197,16.09,97.12,,,,11459,11459,83.91,13656,1.65,603.69
2000,082444,Santa Coloma de Cervelló,Baix Llobregat,3358,,0,15.52,58,62.74,21.31,102.77,,,,,,,0.42,0.16,255.79,516.71,18.24,153.88,,,,2316,2316,81.76,2832.71,2.31,843.57
2000,082896,Torrelles de Llobregat,Baix Llobregat,3114,,189.7,43.4,128.24,39.82,0,163.11,,,,,,,0.35,0.15,32.14,596.91,29.49,191.68,,,,1427,1427,70.51,2023.91,1.78,649.94
2000,082956,Vallirana,Baix Llobregat,8407,,0,53,158.57,101.8,3.98,159.18,,,,,,,0.54,0.4,299.72,777.19,12.42,92.45,,,,5480.6,5480.6,87.58,6257.79,2.04,744.35
2000,083015,Viladecans,Baix Llobregat,53235,,236,81,393,286,139,1109.93,,,,,,,1.8,2.51,0,2249.24,8.02,42.25,,,,25797,25797,91.98,28046.24,1.44,526.84
